"filename", "language", "Dart", "comment", "blank", "total"
"c:\dev\blookly_app\lib\core\utils\service_locator.dart", "Dart", 9, 0, 3, 12
"c:\dev\blookly_app\lib\main.dart", "Dart", 19, 0, 0, 19
"Total", "-", 28, 0, 3, 31
