"filename", "language", "Dart", "comment", "blank", "total"
"c:\dev\blookly_app\lib\constants.dart", "Dart", 4, 0, 2, 6
"c:\dev\blookly_app\lib\core\utils\assets.dart", "Dart", 4, 0, 1, 5
"c:\dev\blookly_app\lib\core\utils\styles.dart", "Dart", 25, 0, 2, 27
"c:\dev\blookly_app\lib\feature\home\presentation\view\home_view.dart", "Dart", 11, 0, 3, 14
"c:\dev\blookly_app\lib\feature\home\presentation\view\widgets\best_seller_list_view_item.dart", "Dart", 66, 0, 3, 69
"c:\dev\blookly_app\lib\feature\home\presentation\view\widgets\custom_app_bar.dart", "Dart", 27, 0, 3, 30
"c:\dev\blookly_app\lib\feature\home\presentation\view\widgets\feature_list_view.item.dart", "Dart", 19, 0, 3, 22
"c:\dev\blookly_app\lib\feature\home\presentation\view\widgets\featured_list_view.dart", "Dart", 19, 0, 3, 22
"c:\dev\blookly_app\lib\feature\home\presentation\view\widgets\home_view_body.dart", "Dart", 32, 0, 3, 35
"c:\dev\blookly_app\lib\feature\splash\presentation\views\splash_view.dart", "Dart", 11, 0, 3, 14
"c:\dev\blookly_app\lib\feature\splash\presentation\views\widgets\sliding_text.dart", "Dart", 23, 0, 4, 27
"c:\dev\blookly_app\lib\feature\splash\presentation\views\widgets\splash_view_body.dart", "Dart", 55, 0, 10, 65
"c:\dev\blookly_app\lib\main.dart", "Dart", 22, 0, 4, 26
"Total", "-", 318, 0, 44, 362
