"filename", "language", "Dart", "comment", "blank", "total"
"c:\dev\blookly_app\lib\core\utils\app_router.dart", "Dart", 9, 0, 0, 9
"c:\dev\blookly_app\lib\core\utils\random_rating.dart", "Dart", 9, 0, 3, 12
"c:\dev\blookly_app\lib\core\widgets\custom_error_widget.dart", "Dart", 3, 0, 0, 3
"c:\dev\blookly_app\lib\feature\home\data\models\book_model\volume_info.dart", "Dart", 1, 0, 0, 1
"c:\dev\blookly_app\lib\feature\home\data\repos\home_repo.dart", "Dart", 2, 0, 0, 2
"c:\dev\blookly_app\lib\feature\home\data\repos\home_repo_impl.dart", "Dart", 19, 0, 2, 21
"c:\dev\blookly_app\lib\feature\home\presentation\manager\similar_books_cubit\similar_books_cubit.dart", "Dart", 18, 0, 6, 24
"c:\dev\blookly_app\lib\feature\home\presentation\manager\similar_books_cubit\similar_books_state.dart", "Dart", 16, 0, 9, 25
"c:\dev\blookly_app\lib\feature\home\presentation\view\books_details_view.dart", "Dart", 14, 0, 1, 15
"c:\dev\blookly_app\lib\feature\home\presentation\view\widgets\best_seller_list_view.dart", "Dart", 16, 0, 0, 16
"c:\dev\blookly_app\lib\feature\home\presentation\view\widgets\best_seller_list_view_item.dart", "Dart", -3, 0, -1, -4
"c:\dev\blookly_app\lib\feature\home\presentation\view\widgets\book_details_view_body.dart", "Dart", -4, 3, 0, -1
"c:\dev\blookly_app\lib\feature\home\presentation\view\widgets\book_rating.dart", "Dart", 6, 0, 1, 7
"c:\dev\blookly_app\lib\feature\home\presentation\view\widgets\featured_list_view.dart", "Dart", 1, 0, 0, 1
"c:\dev\blookly_app\lib\feature\home\presentation\view\widgets\home_view_body.dart", "Dart", 1, 0, 0, 1
"c:\dev\blookly_app\lib\feature\home\presentation\view\widgets\similar_books_list_view.dart", "Dart", 14, 0, 0, 14
"c:\dev\blookly_app\lib\feature\search\presentation\views\widgets\search_view_body.dart", "Dart", 0, 1, 0, 1
"Total", "-", 122, 4, 21, 147
